2014-07-22 06:16:27, 4341, 4195, 146
2014-07-22 17:36:27, 4399, 4247, 152
2014-07-23 05:32:13, 4380, 4228, 152
2014-07-23 18:00:15, 4407, 4254, 153
2014-07-24 05:28:13, 4335, 4181, 154
2014-07-24 17:36:19, 4359, 4202, 157
2014-07-25 05:28:21, 4349, 4192, 157
2014-07-25 17:28:24, 4366, 4208, 158
2014-07-26 05:28:17, 4357, 4199, 158
2014-07-26 17:28:20, 4354, 4197, 157
2014-07-27 05:28:13, 4346, 4190, 156
2014-07-27 17:24:15, 4345, 4189, 156
2014-07-28 05:28:12, 4343, 4187, 156
2014-07-28 17:32:14, 4360, 4203, 157
2014-07-29 05:28:17, 4335, 4178, 157
2014-07-29 17:28:20, 4348, 4192, 156
2014-07-30 05:24:23, 4331, 4175, 156
2014-07-30 17:28:25, 4353, 4196, 157
2014-07-31 05:28:12, 4342, 4186, 156
2014-07-31 17:28:17, 4360, 4202, 158
2014-08-01 05:24:15, 4354, 4196, 158
2014-08-01 17:32:17, 4378, 4220, 158
2014-08-02 05:28:13, 4368, 4211, 157
2014-08-02 17:24:15, 4364, 4207, 157
2014-08-03 05:24:13, 4356, 4199, 157
2014-08-03 17:24:15, 4356, 4199, 157
2014-08-04 05:24:28, 4353, 4196, 157
2014-08-04 17:28:29, 4371, 4214, 157
2014-08-05 05:24:23, 4353, 4196, 157
2014-08-05 17:28:26, 4359, 4200, 159
2014-08-06 05:28:12, 4344, 4185, 159
2014-08-06 17:28:14, 4377, 4214, 163
2014-08-07 05:24:13, 4361, 4198, 163
2014-08-07 17:29:11, 4402, 4235, 167
2014-08-08 05:28:10, 4391, 4224, 167
2014-08-08 17:32:11, 4425, 4259, 166
2014-08-09 05:28:10, 4412, 4246, 166
2014-08-09 17:32:11, 4410, 4244, 166
2014-08-10 05:24:09, 4404, 4238, 166
2014-08-10 17:24:11, 4403, 4237, 166
2014-08-11 05:24:09, 4403, 4237, 166
2014-08-11 17:28:10, 4445, 4281, 164
2014-08-12 05:28:24, 4429, 4265, 164
2014-08-12 17:32:27, 4488, 4325, 163
2014-08-13 05:28:09, 4467, 4304, 163
2014-08-13 17:28:11, 4482, 4322, 160
2014-08-21 05:28:11, 4476, 4318, 158
2014-08-21 17:32:14, 4495, 4338, 157
2014-08-22 05:28:12, 4477, 4318, 159
2014-08-22 17:40:15, 4494, 4335, 159
2014-08-23 05:56:12, 4484, 4325, 159
2014-08-23 17:36:14, 4484, 4326, 158
2014-08-24 05:36:13, 4475, 4317, 158
2014-08-24 17:24:14, 4474, 4316, 158
2014-08-25 05:24:13, 4472, 4314, 158
2014-08-25 17:32:16, 4503, 4344, 159
2014-08-26 05:36:21, 4482, 4323, 159
2014-08-26 17:32:22, 4482, 4323, 159
2014-08-27 05:24:15, 4471, 4312, 159
2014-08-27 17:31:50, 4484, 4324, 160
2014-08-28 05:28:15, 4474, 4314, 160
2014-08-28 17:41:07, 4490, 4331, 159
2014-08-29 05:44:13, 4470, 4311, 159
2014-08-29 17:28:17, 4505, 4346, 159
2014-08-30 05:32:14, 4491, 4332, 159
2014-08-30 17:24:19, 4489, 4330, 159
2014-08-31 05:24:17, 4477, 4318, 159
2014-08-31 17:28:23, 4476, 4317, 159
2014-09-01 05:40:18, 4475, 4316, 159
2014-09-01 17:24:24, 4483, 4324, 159
2014-09-02 05:24:14, 4485, 4326, 159
2014-09-02 17:28:19, 4499, 4342, 157
2014-08-18 05:24:24, 4460, 4300, 160
2014-09-03 05:24:14, 4469, 4312, 157
2014-09-03 17:32:35, 4481, 4323, 158
2014-09-04 05:44:09, 4458, 4300, 158
2014-09-04 17:28:14, 4474, 4316, 158
2014-09-05 05:28:13, 4456, 4298, 158
2014-09-05 17:28:18, 4465, 4308, 157
2014-09-06 05:48:18, 4450, 4293, 157
2014-09-06 17:24:23, 4444, 4288, 156
2014-09-07 05:28:12, 4438, 4282, 156
2014-09-07 17:24:17, 4438, 4282, 156
2014-09-08 05:24:17, 4438, 4282, 156
2014-09-08 17:28:37, 4439, 4284, 155
2014-09-09 05:24:12, 4415, 4260, 155
2014-09-11 11:00:20, 4476, 4321, 155
2014-09-11 17:32:19, 4466, 4310, 156
2014-09-12 05:36:13, 4453, 4298, 155
2014-09-12 17:28:17, 4498, 4339, 159
2014-09-13 05:24:15, 4476, 4317, 159
2014-09-13 17:24:18, 4471, 4313, 158
2014-09-14 05:24:14, 4452, 4294, 158
2014-09-14 17:24:21, 4452, 4294, 158
2014-09-15 05:24:18, 4449, 4291, 158
2014-09-18 17:40:18, 4442, 4278, 164
2014-09-19 05:52:15, 4427, 4264, 163
2014-09-19 17:28:19, 4443, 4277, 166
2014-09-20 05:32:14, 4430, 4264, 166
2014-09-20 17:24:18, 4428, 4262, 166
2014-09-21 05:24:14, 4421, 4255, 166
2014-09-21 17:24:18, 4420, 4255, 165
2014-09-22 05:28:16, 4419, 4254, 165
2014-09-22 17:52:20, 4430, 4267, 163
2014-09-23 05:36:14, 4409, 4247, 162
2014-09-23 17:28:18, 4416, 4257, 159
2014-09-24 05:28:12, 4405, 4246, 159
2014-09-24 13:10:15, 476, 475, 1
2014-08-18 17:32:25, 4517, 4358, 159
2014-08-19 05:24:20, 4483, 4324, 159
2014-08-19 17:32:22, 4495, 4335, 160
2014-08-20 05:24:23, 4485, 4325, 160
2014-08-20 17:32:25, 4493, 4335, 158
2014-09-15 17:40:25, 4470, 4311, 159
2014-09-16 05:24:22, 4434, 4275, 159
2014-09-16 17:32:26, 4460, 4299, 161
2014-09-17 05:32:15, 4451, 4290, 161
2014-09-17 17:37:12, 4461, 4296, 165
2014-09-18 05:36:13, 4433, 4266, 167
2014-08-14 17:32:17, 4497, 4337, 160
2014-08-15 05:44:25, 4484, 4324, 160
2014-09-24 14:32:16, 4411, 4253, 158
2014-09-24 15:44:16, 0, 0, 0
2014-09-24 17:36:17, 4405, 4248, 157
2014-09-25 05:36:15, 4397, 4240, 157
2014-09-25 17:40:19, 4404, 4246, 158
2014-09-26 05:56:15, 4384, 4227, 157
2014-09-26 17:52:19, 4388, 4229, 159
2014-09-27 05:56:14, 4363, 4204, 159
2014-09-27 17:32:18, 4361, 4204, 157
2014-09-28 05:32:17, 4350, 4193, 157
2014-09-28 18:24:20, 4348, 4191, 157
2014-09-29 05:24:26, 4348, 4191, 157
2014-09-29 17:48:32, 4358, 4201, 157
2014-09-30 05:56:16, 4322, 4165, 157
2014-09-30 17:28:20, 4330, 4173, 157
2014-10-01 05:28:14, 4316, 4159, 157
2014-10-01 17:32:21, 4330, 4172, 158
2014-10-02 05:24:19, 4315, 4157, 158
2014-10-02 17:36:22, 4324, 4167, 157
2014-10-03 05:44:14, 4307, 4150, 157
2014-10-03 17:40:19, 4344, 4185, 159
2014-10-04 05:24:12, 4334, 4175, 159
2014-10-04 17:56:18, 4332, 4173, 159
2014-10-05 07:48:16, 4323, 4164, 159
2014-10-05 17:24:20, 4321, 4162, 159
2014-10-06 05:24:15, 4320, 4161, 159
2014-10-06 17:36:06, 4381, 4221, 160
2014-10-07 05:32:13, 4356, 4196, 160
2014-10-07 17:28:15, 4369, 4209, 160
2014-10-08 05:28:09, 4356, 4196, 160
2014-10-08 18:08:12, 4358, 4198, 160
2014-10-09 05:32:11, 4339, 4179, 160
2014-10-09 17:28:13, 4357, 4198, 159
2014-10-10 05:24:12, 4340, 4181, 159
2014-10-10 17:28:13, 4357, 4198, 159
2014-10-11 05:24:12, 4343, 4184, 159
2014-10-11 17:24:14, 4339, 4180, 159
2014-10-12 05:24:14, 4332, 4173, 159
2014-10-12 17:28:15, 4332, 4173, 159
2014-10-13 05:24:15, 4332, 4173, 159
2014-10-13 17:28:16, 4335, 4177, 158
2014-10-14 05:24:11, 4309, 4151, 158
2014-10-14 17:28:14, 4316, 4160, 156
2014-10-15 05:28:10, 4295, 4140, 155
2014-10-15 17:28:12, 4330, 4172, 158
2014-10-16 05:24:14, 4323, 4165, 158
2014-10-16 17:28:15, 4341, 4179, 162
2014-10-17 05:24:13, 4332, 4170, 162
2014-10-17 17:32:15, 4336, 4174, 162
2014-10-18 05:44:13, 4310, 4149, 161
2014-10-18 17:44:14, 4308, 4148, 160
2014-10-19 05:44:10, 4298, 4138, 160
2014-10-19 17:40:12, 4298, 4138, 160
2014-10-20 05:48:09, 4298, 4138, 160
2014-10-20 17:44:11, 4308, 4150, 158
2014-10-21 05:24:13, 4279, 4122, 157
2014-10-21 17:28:14, 4287, 4128, 159
2014-10-22 05:24:09, 4269, 4111, 158
2014-10-22 17:32:31, 4290, 4131, 159
2014-10-23 05:24:14, 4266, 4108, 158
2014-10-23 17:52:17, 4296, 4139, 157
2014-10-24 05:28:10, 4264, 4109, 155
2014-10-24 17:28:13, 4297, 4146, 151
2014-10-25 05:24:10, 4272, 4121, 151
2014-10-25 17:28:13, 4269, 4118, 151
2014-10-26 06:36:10, 4252, 4101, 151
2014-10-26 17:24:11, 4251, 4100, 151
2014-10-27 05:24:09, 4247, 4096, 151
2014-10-27 17:32:11, 4299, 4150, 149
2014-10-28 18:36:14, 4252, 4104, 148
2014-10-29 00:24:14, 4301, 4150, 151
2014-10-29 06:28:09, 4280, 4129, 151
2014-10-30 10:14:37, 4303, 4154, 149
2014-10-30 10:50:37, 4277, 4128, 149
2014-10-30 17:28:38, 4312, 4162, 150
2014-10-31 05:24:09, 4297, 4146, 151
2014-10-31 17:28:10, 4320, 4170, 150
2014-11-01 05:24:10, 4303, 4153, 150
2014-11-01 17:24:12, 4301, 4151, 150
2014-11-02 05:32:08, 4288, 4138, 150
2014-11-02 17:24:10, 4288, 4138, 150
2014-11-03 05:24:09, 4288, 4138, 150
2014-11-03 17:32:11, 4327, 4175, 152
2014-11-04 05:24:13, 4299, 4148, 151
2014-11-04 17:28:15, 4324, 4166, 158
2014-11-05 05:24:17, 4296, 4139, 157
2014-11-05 17:28:18, 4307, 4145, 162
2014-11-06 05:24:17, 4296, 4134, 162
2014-11-06 17:28:19, 4337, 4171, 166
2014-11-07 05:28:13, 4310, 4144, 166
2014-11-07 17:28:15, 4333, 4162, 171
2014-11-08 05:24:29, 4323, 4152, 171
2014-11-08 17:24:31, 4322, 4152, 170
2014-11-09 05:24:17, 4312, 4142, 170
2014-11-09 17:24:19, 4311, 4141, 170
2014-11-10 05:28:16, 4309, 4139, 170
2014-11-10 17:28:17, 4344, 4171, 173
2014-11-11 05:24:13, 4321, 4149, 172
2014-11-11 17:28:15, 4391, 4208, 183
2014-11-12 05:24:13, 4376, 4193, 183
2014-11-12 17:28:15, 4408, 4223, 185
2014-11-13 05:24:14, 4399, 4214, 185
2014-11-13 17:32:16, 4443, 4258, 185
2014-11-14 05:28:13, 4417, 4233, 184
2014-11-14 17:28:16, 4422, 4238, 184
2014-11-15 05:28:14, 4412, 4230, 182
2014-11-15 17:24:14, 4412, 4230, 182
2014-11-16 05:24:17, 4405, 4223, 182
2014-11-16 17:24:20, 4404, 4222, 182
2014-11-17 05:24:13, 4404, 4222, 182
2014-11-19 17:40:17, 4540, 4359, 181
2014-11-20 05:28:13, 4426, 4245, 181
2014-11-20 17:28:16, 4441, 4258, 183
2014-11-21 05:28:17, 4428, 4245, 183
2014-11-21 17:28:18, 4449, 4279, 170
2014-11-22 05:24:14, 4442, 4273, 169
2014-11-22 17:24:15, 4437, 4274, 163
2014-11-23 05:24:10, 4431, 4268, 163
2014-11-23 17:24:12, 4431, 4268, 163
2014-11-24 05:24:15, 4430, 4267, 163
2014-11-24 17:32:17, 4481, 4319, 162
2014-11-25 05:24:13, 4462, 4301, 161
2014-11-25 17:28:14, 4476, 4314, 162
2014-11-26 05:24:15, 4457, 4295, 162
2014-11-26 17:24:17, 4465, 4305, 160
2014-11-27 05:28:33, 4461, 4300, 161
2014-11-27 17:24:36, 4459, 4298, 161
2014-11-28 05:28:11, 4458, 4297, 161
2014-11-28 17:28:14, 4459, 4299, 160
2014-11-29 05:24:13, 4438, 4279, 159
2014-11-29 17:24:15, 4436, 4279, 157
2014-11-30 05:24:13, 4417, 4260, 157
2014-11-30 17:24:15, 4420, 4263, 157
2014-12-01 05:28:15, 4413, 4256, 157
2014-12-01 17:28:17, 4432, 4276, 156
2014-12-02 05:24:14, 4413, 4257, 156
2014-12-02 17:28:15, 4426, 4270, 156
2014-12-03 05:28:12, 4421, 4265, 156
2014-12-03 17:24:15, 4428, 4272, 156
2014-12-04 05:24:10, 4413, 4257, 156
2014-12-04 17:28:13, 4419, 4264, 155
2014-12-05 05:24:15, 4399, 4244, 155
2014-12-05 17:28:16, 4413, 4258, 155
2014-12-06 05:24:13, 4401, 4246, 155
2014-12-06 17:24:15, 4399, 4246, 153
2014-12-07 05:24:13, 4386, 4233, 153
2014-12-07 17:24:15, 4386, 4233, 153
2014-12-08 05:24:15, 4385, 4232, 153
2014-12-08 17:28:17, 4409, 4255, 154
2014-12-09 05:24:14, 4386, 4232, 154
2014-12-09 17:28:17, 4412, 4258, 154
2014-12-10 05:24:30, 4398, 4245, 153
2014-12-10 17:28:32, 4412, 4260, 152
2014-12-11 05:24:13, 4394, 4242, 152
2014-12-11 17:28:27, 4426, 4273, 153
2014-12-12 05:24:09, 4416, 4262, 154
2014-12-12 17:28:11, 4433, 4278, 155
2014-12-13 05:24:30, 4409, 4254, 155
2014-12-13 17:24:32, 4402, 4247, 155
2014-12-14 05:24:09, 4387, 4232, 155
2014-12-14 17:24:11, 4387, 4232, 155
2014-12-15 05:24:10, 4381, 4226, 155
2014-12-15 17:28:12, 4408, 4254, 154
2014-12-16 05:28:15, 4382, 4228, 154
2014-12-16 17:32:14, 4420, 4263, 157
2014-12-17 05:24:11, 4409, 4247, 162
2014-12-17 17:28:14, 4432, 4272, 160
2014-12-18 05:24:16, 4421, 4261, 160
2014-12-18 17:36:20, 4468, 4310, 158
2014-12-19 05:28:15, 4456, 4298, 158
2014-12-19 17:32:16, 4487, 4332, 155
2014-12-20 05:24:13, 4412, 4257, 155
2014-12-20 17:24:14, 4409, 4254, 155
2014-12-21 05:24:13, 4398, 4243, 155
2014-12-21 17:24:15, 4400, 4245, 155
2014-12-22 05:24:15, 4399, 4244, 155
2014-12-22 17:28:16, 4419, 4265, 154
2014-12-23 05:24:14, 4399, 4245, 154
2014-12-23 17:28:14, 4435, 4281, 154
2014-12-24 05:24:18, 4432, 4278, 154
2014-12-24 17:24:19, 4431, 4279, 152
2014-12-25 05:24:18, 4426, 4274, 152
2014-12-25 17:24:21, 4425, 4274, 151
2014-12-26 05:24:13, 4422, 4271, 151
2014-12-26 17:24:14, 4422, 4271, 151
2014-12-27 05:24:11, 4415, 4264, 151
2014-12-27 17:28:13, 4438, 4289, 149
2014-12-28 05:24:16, 4410, 4261, 149
2014-12-28 17:24:18, 4408, 4259, 149
2014-12-29 05:24:16, 4408, 4259, 149
2014-12-29 17:24:19, 4410, 4261, 149
2014-12-30 05:24:11, 4387, 4238, 149
2014-12-30 17:28:15, 4421, 4270, 151
2014-12-31 05:24:10, 4405, 4254, 151
2014-12-31 17:24:11, 4411, 4260, 151
2015-01-01 05:24:10, 4401, 4250, 151
2015-01-01 17:24:12, 4398, 4248, 150
2015-01-02 05:24:13, 4397, 4247, 150
2015-01-02 17:28:15, 4454, 4301, 153
2015-01-03 05:24:10, 4438, 4285, 153
2015-01-03 17:24:12, 4436, 4283, 153
2015-01-04 05:24:17, 4430, 4278, 152
2015-01-04 17:24:19, 4428, 4276, 152
2015-01-05 05:24:30, 4432, 4280, 152
2015-01-05 17:28:33, 4476, 4323, 153
2015-01-06 05:28:13, 4455, 4302, 153
2015-01-06 17:28:16, 4478, 4325, 153
2015-01-07 05:24:13, 4475, 4322, 153
2015-01-07 17:28:15, 4496, 4343, 153
2015-01-08 05:24:16, 4486, 4333, 153
2015-01-08 17:28:19, 4576, 4414, 162
2015-01-09 05:24:27, 4566, 4402, 164
2015-01-09 17:28:29, 4662, 4493, 169
2015-01-10 05:24:17, 4663, 4494, 169
2015-01-10 17:24:18, 4661, 4492, 169
2015-01-11 05:24:13, 4659, 4490, 169
2015-01-11 17:24:16, 4658, 4489, 169
2015-01-12 05:24:28, 4656, 4487, 169
2015-01-12 17:28:30, 4681, 4512, 169
2015-01-13 05:24:13, 4683, 4512, 171
2015-01-13 17:28:14, 4703, 4533, 170
2015-01-14 05:24:14, 4693, 4523, 170
2015-01-14 17:32:15, 4773, 4595, 178
2015-01-15 05:24:18, 4748, 4570, 178
2015-01-15 17:28:18, 4773, 4597, 176
2015-01-16 05:28:14, 4753, 4577, 176
2015-01-16 17:28:16, 4782, 4603, 179
2015-01-17 05:24:11, 4760, 4581, 179
2015-01-17 17:24:14, 4760, 4580, 180
2015-01-18 05:28:17, 4750, 4570, 180
2015-01-18 17:24:18, 4749, 4571, 178
2015-01-19 05:24:30, 4747, 4570, 177
2015-01-19 17:24:32, 4745, 4568, 177
2015-01-20 05:24:14, 4726, 4549, 177
2015-01-20 17:29:26, 4746, 4570, 176
2015-01-21 05:24:10, 4728, 4552, 176
2015-01-21 17:28:11, 4754, 4577, 177
2015-01-22 05:24:13, 4747, 4571, 176
2015-01-22 17:28:16, 4774, 4597, 177
2015-01-23 05:28:13, 4761, 4584, 177
2015-01-23 17:28:15, 4797, 4619, 178
2015-01-24 05:24:12, 4781, 4603, 178
2015-01-24 17:24:14, 4781, 4604, 177
2015-01-25 05:24:13, 4776, 4599, 177
2015-01-25 17:24:15, 4775, 4598, 177
2015-01-26 05:24:12, 4773, 4597, 176
2015-01-26 17:28:16, 4803, 4624, 179
2015-01-27 05:24:12, 4796, 4617, 179
2015-01-27 17:56:15, 4822, 4643, 179
2015-01-28 05:24:16, 4811, 4632, 179
2015-01-28 17:28:17, 4833, 4656, 177
2015-01-29 05:24:19, 4789, 4612, 177
2015-01-29 17:40:19, 4804, 4625, 179
2015-01-30 05:24:31, 4788, 4610, 178
2015-01-30 17:24:32, 4794, 4617, 177
2015-01-31 05:24:15, 4777, 4600, 177
2015-01-31 17:24:17, 4776, 4600, 176
2015-02-01 05:24:21, 4769, 4593, 176
2015-02-01 17:24:24, 4769, 4593, 176
2015-02-02 05:24:17, 4766, 4590, 176
2015-02-02 17:28:21, 4785, 4609, 176
2015-02-03 05:24:18, 4770, 4594, 176
2015-02-03 17:28:19, 4794, 4618, 176
2015-02-04 05:24:16, 4758, 4582, 176
2015-02-04 17:28:18, 4792, 4615, 177
2015-02-05 05:24:28, 4780, 4603, 177
2015-02-05 17:28:11, 4800, 4623, 177
2015-02-06 05:24:10, 4781, 4604, 177
2015-02-06 17:28:10, 4805, 4629, 176
2015-02-07 05:24:11, 4785, 4609, 176
2015-02-07 17:24:13, 4783, 4609, 174
2015-02-08 05:24:10, 4771, 4597, 174
2015-02-08 17:24:11, 4771, 4597, 174
2015-02-09 05:24:09, 4766, 4592, 174
2015-02-09 17:28:12, 4771, 4599, 172
